movie_id,actor_id,role
2585,6159,Charlie
2585,6160,Audition Teacher
2585,6161,Mr. Sawyer
2586,4184,Willard Fillmore
2586,1866,Rusty P. Hayes
2586,6162,Miss Crock
2586,99,Grover Cleaver
2586,3023,Detective Tom Dewey
2587,1861,Polonius
2587,1179,Ghost
2587,3323,Gertrude
2587,678,Claudius
2587,744,Hamlet
2588,2773,Clarence Doolittle
2588,6163,Susan Abbott
2588,2008,Joseph Brady
2588,6164,José Iturbi
2588,1824,Donald Martin
2589,6167,Abigail Prentice
2589,1579,Sarah Lee Gates
2589,6168,Fred Gates
2589,6165,Chad Gates
2589,6166,Maile Duval
2590,6165,Tulsa McLean
2590,6169,Lili
2590,6170,Cookie
2590,6171,Rick
2590,6172,Tina
2591,2117,Rose Hovick
2591,2456,Louise Hovick
2591,2324,Herbie Sommers
2591,6173,Tulsa
2591,6174,Tessie Tura
2592,6175,Nellie
2592,11,Maxie Fields
2592,4675,Mr. Fisher
2592,6165,Danny Fisher
2592,4906,Ronnie
2593,2008,Gabey
2593,2773,Chip
2593,6176,Brunhilde Esterhazy
2593,6177,Claire Huddesen
2593,6178,Ozzie
2594,3874,Pee-wee Herman
2594,4266,Dottie
2594,6179,Francis Buxton
2594,5028,Simone
2594,6180,Mickey
2595,1574,Flight Attendant
2595,6184,Mary Blair
2595,6183,Lee Blair
2595,6181,Narrator
2595,6182,José Carioca
2596,5026,Prince Edward
2596,6185,Cinderella
2596,6186,Fairy Godmother
2596,6187,Dowager Queen
2596,6188,John
2597,4494,Gino
2597,501,Jerry
2597,158,Joseph Don Giuseppe Vincent
2597,6189,Frankie
2597,3350,Mr. Silver
2598,6190,Johnny Sandwich
2598,457,Betsy
2598,1293,Mahi Mahi
2598,116,Jack Singer
2598,1307,Tommy Korman
2599,972,Aladar
2599,3121,Neera
2599,3950,Kron
2599,1123,Plio
2599,2406,Yar
2600,6191,Chris
2600,5728,Adam
2600,6192,Noah
2600,4952,Paul Tannek
2600,5192,Dora Diamond
2601,3044,Josh
2601,6193,E. L.
2601,5150,Beth
2601,6194,Rubin
2601,6195,Kyle
2602,222,Ray
2602,6196,Frenchy
2602,524,David
2602,6197,Candy Salesperson
2602,1139,Denny
2603,6199,Mechanic
2603,6198,Earle
2603,6200,Homeowner
2603,2341,Duke
2603,137,Suzie Q
2604,108,Mia
2604,2985,Hal
2604,6201,Warren
2604,6202,Waitress
2604,5623,Daphne
2605,964,Anna
2605,185,Mark
2605,6203,Margit Gluckmeister
2605,6204,Heinrich
2605,6205,Heinrichs Mother
2606,6206,Nikolai Sestrin
2606,1646,Father Fyodor
2606,71,Ostap Bender
2606,57,Tikon
2606,3661,Vorobyaninov
2607,856,Ethan Hunt
2607,4037,Sean Ambrose
2607,3051,Nyah Hall
2607,1287,Luther Strickell
2607,3126,Hugh Stamp
2608,433,Chon Wang
2608,403,Roy OBannon
2608,6207,Princess Pei Pei
2608,6208,Indian Wife
2608,6209,Lo Fong
2609,6214,Dr. Samuels
2609,6213,Minister
2609,6212,John Linden
2609,6211,Mrs. Thomas - Landlady
2609,6210,Mary Henry
2610,2222,Capt. Jim Gordon
2610,6215,Woody Jason
2610,3624,Brooke Elliott
2610,2427,Hap Davis
2610,6216,Alabama Smith
2611,5992,Hank Curtis
2611,6218,Black Larsen
2611,6219,Jack Cameron
2611,2807,The Lone Prospector
2611,6217,Big Jim McKay
2612,2807,Henri Verdoux
2612,6220,Mona Verdoux - Henris Wife
2612,6221,Peter
2612,6222,Maurice Bottell
2612,6223,Martha
2613,6224,James Bond
2613,6225,Tracy
2613,4697,Blofeld
2613,2646,Draco
2613,6226,Irma Bunt
2614,4693,Eleanor Holbrook
2614,3632,President Jordan Lyman
2614,1589,Sen. Raymond Clark
2614,2708,Gen. James Mattoon Scott
2614,2337,Col. Martin Jiggs Casey
2615,1753,James Bond
2615,6054,Major Anya Amasova
2615,6227,Stromberg
2615,6228,Jaws
2615,6229,Naomi
2616,6230,Mona Bergeron
2616,6231,La platanologue Mme Landier
2617,1753,James Bond
2617,4245,Holly Goodhead
2617,4584,Hugo Drax
2617,6228,Jaws
2617,6232,Corinne Dufour
2618,6235,Nick Nack
2618,6234,Andrea Anders
2618,1753,James Bond
2618,3971,Scaramanga
2618,6233,Goodnight
2619,2807,King Shahdov
2619,4616,Queen Irene
2619,6236,Prime Minister Voudel
2619,5084,Ambassador Jaume
2619,6237,Ann Kay - TV Specialist
2620,6238,Eddie Powers
2620,2222,Lt. Cmdr. Wedge Donovan
2620,5704,Constance Chesley
2620,2543,Lt. Cmdr. Robert Yarrow
2620,6239,Johnny Novasky
2621,6241,Lester Vesco
2621,6240,Trent Pierce
2621,469,Malcolm Turner
2621,287,Sherry Pierce
2621,3088,John
2622,584,Julian
2622,6242,Michelle
2622,804,Sunday
2622,4644,Anne
2622,4619,Leon
2623,6243,Principal surfer
2623,6244,Principal surfer
2623,6245,
2623,6246,Narrator
2623,6247,South African guide
2624,6248,CPO Butcher Brown
2624,4165,Maj. Roy Franklin
2624,2193,Cpl. John Anthony Miller
2624,2071,Capt. Keith Mallory
2624,720,Col. Andrea Stavros
2625,2112,Robert Fleming
2625,6249,Sandra Carpenter
2625,4192,Inspector Harley Temple
2625,2931,Charles van Druten
2625,4205,Julian Wilde
2626,6251,Janet
2626,6250,Stephen Cameron
2626,6252,Geoffrey Fielding
2626,2047,Hendrik van der Zee
2626,4693,Pandora Reynolds
2627,6254,Sladden
2627,5405,Colonel Breen
2627,2731,Doctor Roney
2627,6253,Quatermass
2627,4717,Barbara Judd
2628,5789,Quatermass
2628,4219,Lomax
2628,6255,Jimmy Hall
2628,6256,Marsh
2628,6257,Brand
2629,6258,Neil Gallagher
2629,6259,Megan Gallagher
2629,5399,Alex Whitaker
2629,859,Andre Toulon
2629,6031,Dana Hadley
2630,6260,Carolyn Bramwell
2630,6261,Michael Kenney
2630,6262,Andre Toulon
2630,6263,Patrick Bramwell
2630,6264,Wanda
2631,6265,Andre Toulon
2631,6266,Major Kraus
2631,2658,Dr. Hess
2631,6267,Lt. Eric Stein
2631,6268,Peter Hertz
2632,6272,Lauren
2632,6265,Toulon
2632,6271,Cameron
2632,6269,Rick Myers
2632,6270,Susie
2633,6269,Rick Myers
2633,6270,Susie
2633,5741,Jennings
2633,6272,Lauren
2633,6265,Toulon
2634,6273,Dr. Magrew
2634,6274,Jane Magrew
2634,6275,Robert Tank Winsley
2634,6276,Joey Carp
2634,6277,Station Owner
2635,6281,The Nurse
2635,1717,Friar Laurence
2635,6280,Mercutio
2635,6278,Romeo
2635,6279,Juliet
2636,2964,Roy Knable
2636,6282,Helen Knable
2636,805,Spike
2636,6283,Darryl Knable
2636,6284,Diane Knable
2637,6285,Bart
2637,2433,Jim
2637,1815,Taggart
2637,4324,Hedley Lamarr
2637,912,Lili Von Shtüpp
2638,6290,TV Director
2638,6289,Newscaster
2638,6286,Hunter
2638,6287,Frank Inn
2638,6288,Benji
2639,6291,Mary
2639,6288,Benji
2639,6292,Stelios
2639,6293,Paul
2639,6294,Cindy
2640,3626,Bob Wallace
2640,2218,Phil Davis
2640,6295,Betty Haynes
2640,6296,Judy Haynes
2640,4675,Major General Thomas F. Waverly
2641,6299,Beautiful Girl Across the Hall
2641,6298,Mrs. X
2641,5486,Henry Spencer
2641,4105,Mary X
2641,6297,Mr. X
2642,6300,Journeyman
2643,2773,Frankie Machine
2643,2026,Molly
2643,2374,Zosh Machine
2643,6301,Sparrow
2643,749,Louie
2644,6302,Mary 
2644,5342,El Indio 
2644,415,Monco
2644,2516,Col. Douglas Mortimer
2645,415,Harry Calahan
2645,1315,Lt. Briggs
2645,1992,McCoy
2645,6303,Davis
2645,369,Sweet
2646,4549,Ray
2646,1599,Abby
2646,1867,Julian Marty
2646,1490,Private Detective Loren Visser
2646,6304,Meurice
2647,669,Lloyd
2647,6305,Nina
2647,3140,Frank Baker
2647,137,Susie Diamond
2647,357,Jack Baker
2648,320,Charley Partanna
2648,1474,Irene Walker
2648,1143,Eduardo Prizzi
2648,4444,Angelo Pop Partanna
2648,859,Don Corrado Prizzi
2649,254,Nelson Wright
2649,61,David Labraccio
2649,375,Dr. Rachel Mannus
2649,295,Joe Hurley
2649,1397,Randy Steckle
2650,6309,Tim
2650,6308,Mickey
2650,3400,Pee Wee
2650,6306,Billy
2650,6307,Tommy
2651,3400,Pee Wee
2651,6307,Tommy
2651,6306,Billy
2651,6308,Mickey
2651,6309,Tim
2652,6306,Billy
2652,6310,Meat Tuperello
2652,6311,Wendy Williams
2652,3400,Pee Wee Morris
2652,6307,Tommy Turner
2653,1544,Christine
2653,6312,Jordan
2653,70,Jim
2653,6313,Bubba
2653,6314,Miss Dutchbok
2654,6315,Chrissy
2654,6316,Warren
2654,6317,Spike
2654,6318,Mr. Paley
2654,6319,Eddie
2655,6323,Julie
2655,6317,Slug
2655,6321,The Toxic Avenger
2655,6320,Sara
2655,6322,Wanda
2656,6324,The Toxic Avenger
2656,6325,The Toxic Avenger
2656,6326,Claire
2656,6327,Apocalypse Inc. Chairman
2656,6328,Big Mac Bunko
2657,6324,The Toxic Avenger
2657,6326,Claire
2657,6325,The Toxic Avenger
2658,6331,Detective Landis
2658,6330,Cynthia
2658,5104,Chris
2658,2515,Ray Cameron
2658,6329,J.C.
2659,1731,Lieutenant Mike Harrigan
2659,371,Peter Keyes
2659,5887,The Predator
2659,1280,Danny Archuleta
2659,1346,Leona Cantrell
2660,6332,Captain Freedom
2660,270,William Laughlin
2660,5325,Fireball
2660,861,Ben Richards
2660,1346,Amber Mendez
2661,357,Starman
2661,1374,Jenny Hayden
2661,3883,Mark Shermin
2661,6333,George Fox
2661,6334,Major Bell
2662,6335,Kipling
2662,1111,William Harcourt
2662,6336,Cassandra
2662,1307,Matthew Sykes
2662,2613,Sam Francisco
2663,208,Max
2663,6337,Jessie
2663,6338,Toecutter
2663,6339,Jim Goose
2663,6340,Johnny the Boy
2664,208,Max
2664,6341,The Gyro Captain
2664,6342,Pappagallo
2664,6343,The Toadie
2664,6344,Wez
2665,6346,Jedediah Jnr.
2665,6341,Jedediah
2665,6347,The Collector
2665,208,Mad Max
2665,6345,Aunty Entity
2666,2771,Joe Weyburn
2666,4619,Albert Diggs
2666,1902,Marianne Graves
2666,208,Rick Jarmin
2666,5879,Eugene Sorenson
2667,3113,Harry Angel
2667,27,Louis Cyphre
2667,4395,Epiphany Proudfoot
2667,3317,Margaret Krusemark
2667,6348,Ethan Krusemark
2668,3113,John
2668,976,Elizabeth
2668,1389,Molly
2668,6349,Harvey
2668,5058,Thea
2670,6350,Charles Brady
2670,5745,Tanya Robertson
2670,6351,Mary Brady
2670,419,Ira
2670,1492,Mrs. Robertson
2671,414,Action Jackson
2671,2848,Peter Dellaplane
2671,4593,Sydney Ash
2671,74,Patrice Dellaplane
2671,2781,Officer Kornblau
2672,184,David Barnes
2672,1780,Ariel Maloney
2672,253,Celeste Talbert
2672,806,Jeffrey Anderson
2672,556,Montana Moorehead
2673,755,Clara Mayfield
2673,6352,Bill Hart
2673,1506,Leona Hart
2673,3305,David Hart
2673,1375,Peter Epstein
2674,997,Conrad Kroll
2674,1280,Carl Jimenez
2674,1960,Lt. Kellerman
2674,755,Rita Rizzoli
2674,1504,Mike Marshak
2675,116,Memphis Raines
2675,592,Sara Sway Wayland
2675,3059,Kip Raines
2675,6353,Mirror Man
2675,4639,Toby
2676,2951,Trixie Zurbo
2676,104,Dex Lang
2676,1141,Senator Drummond Avery
2676,502,Kirk Stans
2676,167,Ruby Pearli
2677,2619,Polonius
2677,963,The Ghost
2677,448,Gertrude
2677,6354,Claudius
2677,208,Hamlet
2678,1714,Sally Hyde
2678,29,Luke Martin
2678,498,Capt. Bob Hyde
2678,6355,Vi Munson
2678,6356,Bill Munson
2679,5620,Bella
2679,6359,Louie
2679,6360,Zalmie
2679,6357,Frankie
2679,6358,Tony
2680,6361,Ethan Bishop
2680,6362,Napoleon Wilson
2680,6363,Leigh
2680,6364,Lawson
2680,6365,Wells
2681,2263,Caleb Colton
2681,2379,Mae
2681,113,Jesse Hooker
2681,532,Severen
2681,6366,Diamondback
2682,4657,Dud Cole
2682,1193,Pluto
2682,6367,Fantasia
2682,2962,Ray Malcolm
2682,532,Dale Hurricane Dixon
2683,3195,John Shaft
2683,4595,Bumpy Jonas
2683,3687,Vic Androzzi
2683,6368,Ben Buford
2683,6369,Ellie Moore
2684,1379,Mark
2684,2455,Bernie Moran
2684,5877,Ann
2684,97,Harry Caul
2684,2678,Stan
2685,357,Richard Bone
2685,1555,Alex Cutter
2686,2337,Peter
2686,4110,Childress
2686,1216,Hester
2686,236,Dr. Jim McKeever
2686,1643,Gillian
2687,6105,Franklin Ford III
2687,4670,James T. Hart
2687,5461,Susan Kingsfield Fields
2687,2514,Charles W. Kingsfield Jr.
2687,6370,Kevin Books
2688,6371,Detective Bill Mayo
2688,5029,Detective Joe Marinaro
2688,6372,Dom Bando
2688,1836,Detective Daniel Ciello
2688,2466,Detective Gus Levy
2689,6374,Laurie
2689,5048,Captain McClain
2689,26,Serpico
2689,4444,Sidney Green
2689,6373,Tom Keough
2690,2337,Chuck Tatum
2690,6375,Lorraine Minosa
2690,6376,Herbie Cook
2690,2192,Jacob Q. Boot
2690,6377,Al Federber
2691,6378,Paul Bondi
2691,11,Sheriff Morey Johnson
2691,6051,Hinton
2691,2337,John W. Jack Burns
2691,686,Jerry Bondi
2692,1902,Lou Jean
2692,2342,Captain Tanner
2692,6379,Slide
2692,273,Clovis
2692,3588,Mashburn
2693,1010,Jack Burton
2693,1341,Gracie Law
2693,6380,Wang Chi
2693,1697,David Lo Pan
2693,3369,Egg Shen
2694,6381,Deputy
2694,1590,Father
2694,5009,Cato
2694,53,Kit
2694,1848,Holly
2695,6382,Grigory Vakulinchuk
2695,6383,Commander Golikov
2695,6384,Chief Officer Giliarovsky
2695,6385,Young Sailor Flogged While Sleeping
2695,6386,Militant Sailor
2696,3277,Ryan Walker
2696,636,Jennifer Burrows
2696,6387,Young Ryan Walker
2696,6388,N.Y. Flight Attendant
2696,6389,Young Jennifer Burrows
2697,1863,Carmen Vasquez
2697,575,John Shaft
2698,1323,Cale
2698,630,Akima
2698,555,Korso
2698,3381,The Cook
2698,6390,Po
2699,6391,Moncho
2699,6392,Don Gregorio
2699,6393,Rosa
2699,6394,Ramón
2699,6395,Andrés
2700,6399,Car Crash Doctor
2700,6397,Car Crash Driver
2700,6398,Drivers Wife
2700,2417,FH
2700,6396,Salesman
2701,208,Rocky
2701,6400,Ginger
2701,6401,Fetcher
2701,6402,Mac
2701,6403,Mr. Tweedy
2702,87,Charlie
2702,1591,Irene
2702,4783,Jamaal
2702,6404,Lee Harvey
2702,6405,Shonté Jr.
2703,96,Col. Harry Burwell
2703,4346,Col. William Tavington
2703,208,Benjamin Martin
2703,4756,Gabriel Martin
2703,1356,Charlotte Selton
2704,27,Fearless Leader
2704,98,Natasha
2704,5163,Karen Sympathy
2704,362,Boris
2704,1170,Cappy von Trapment
2705,1844,Christina Cotter
2705,4771,Dale Murph Murphy
2705,1082,David Sully Sullivan
2705,291,Billy Tyne
2705,1679,Bobby Shatford
2706,6408,Bruno 
2706,4843,Smith 
2706,6406,Bonnie 
2706,4179,Walter 
2706,6407,Ruth 
2707,334,Whitley Strieber
2707,250,Anne Strieber
2707,6034,Dr. Janet Duffy
2707,6409,Alex
2707,6410,Sarah
2708,6413,Singing Harp
2708,6414,Jiminy Cricket
2708,6411,Edgar Bergen
2708,6412,Dinah Shore - Narrator
2708,3986,Luana
2709,6415,Loo 
2709,6416,Dr. Klahn 
2709,2294,
2709,6224,The Architect 
2709,6417,Cleopatra Schwartz 
2710,1205,Miklo
2710,6418,Cruz
2710,1292,Paco
2710,4528,Montana
2710,6419,Magic Mike
2711,3875,Lipton
2711,1493,Colonel Mason
2711,3323,Ellen
2711,6420,Roland Tyler
2711,1074,Leo McCarthy
2712,6420,Rollie Tyler
2712,1074,Leo McCarthy
2712,463,Kim Brandon
2712,6421,Liz Kennedy
2712,164,Ray Silak
2713,1332,Harry Madox
2713,663,Dolly Harshaw
2713,1140,Gloria Harper
2713,3883,Lon Gulick
2713,1017,Frank Sutton
2714,1697,Gen. Tran
2714,6423,Sen. Maxwell Porter
2714,6424,Ann Fitzgerald
2714,6422,Col. James Braddock
2714,1490,Jack Tucker
2715,6422,Col. James Braddock
2715,6425,Gen. Quoc
2715,6426,Van Tan Cang
2715,6427,Lin Tan Cang
2715,6428,Rev. Polanski
2716,415,Thunderbolt
2716,357,Lightfoot
2716,2381,Eddie Goody
2716,6429,Melody
2716,371,Curly
2717,864,Jane DeVries
2717,2072,The President
2717,685,Alex Gardner
2717,607,Doctor Paul Novotny
2717,789,Bob Blair
2718,1715,Sinbad
2718,6229,Margiana
2718,6430,Koura
2718,6431,Vizier
2718,6432,Rachid
2719,469,Bilal
2719,1350,Peter Play Martin
2719,1353,Sidney
2719,1349,Christopher Kid Harris
2719,5936,Pop
2720,1349,Kid
2720,1350,Play
2720,469,Bilal
2720,6433,Pee-Wee
2720,6434,Stab
2721,6439,J.S.A.
2721,6435,Robert Schmadtke
2721,6436,Betty
2721,6437,Bruno
2721,6438,Joe
2722,6443,Harry Chamberlain
2722,6442,Maj. William Corrigan
2722,6441,Dr. Karl Eckstrom
2722,6440,Dr. Lisa Van Horn
2722,1248,Col. Floyd Graham
2723,2273,Jack Manfred
2723,6444,Giles Cremorne
2723,6445,Jack Snr.
2723,6446,David Reynolds
2723,6447,Car Dealer
2724,1238,Janet
2724,6449,Amy
2724,5250,Deirdre Lafever
2724,142,Russ Duritz
2724,6448,Rusty Duritz
2725,6450,Cindy
2725,6451,Bobby
2725,263,Shorty
2725,6452,Drew
2725,6453,The Killer
2726,3476,Megan
2726,4516,Graham
2726,3996,Kimberly
2726,6454,Jared
2726,2701,Peter
2727,6457,Bill
2727,6456,Patricia
2727,6458,The Blonde
2727,6455,Thomas
2727,894,Jane
2728,1008,Sol Nazerman
2728,6062,Marilyn Birchfield
2728,6459,Rodriguez
2728,6460,Jesus Ortiz
2728,6461,Ortiz Girl
2729,6462,Bill
2729,6463,Harmony
2729,6464,Maggie
2729,3440,Ernie
2729,6465,Guy
2730,2469,Willard
2730,503,Vi Moore
2730,1271,Rev. Shaw Moore
2730,61,Ren
2730,6466,Ariel
2731,2242,Pearl Chavez
2731,2040,Jesse McCanles
2731,2071,Lewton Lewt McCanles
2731,2199,Sen. Jackson McCanles
2731,2126,Scott Chavez
2732,1056,Professor Charles Xavier
2732,6467,Logan
2732,175,Eric Lensherr
2732,49,Jean Grey
2732,3840,Scott Summers
2733,6472,Sam
2733,6471,Carlyn Carlson
2733,6470,Beverly Franco
2733,6468,Buck OBrien
2733,6469,Charlie Chuck Sitter
2734,31,Norman Spencer
2734,137,Claire Spencer
2734,6473,Caitlin Spencer
2734,6474,Mary Feur
2734,758,Warren Feur
2735,5504,Ash Ketchum
2735,5130,Satoshi
2735,5507,Pikachu
2735,6475,Dr. Yukinari Ôkido
2735,6476,Kasumi
2736,4809,Maida Rutledge
2736,6477,Parnell Emmett McCarthy
2736,2005,Paul Biegler
2736,2947,Laura Manion
2736,2409,Lt. Frederick Manion
2737,1226,Alex Furlong
2737,3332,Vacendak
2737,98,Julie Redlund
2737,66,McCandless
2737,1764,Michelette
2738,6479,Linet
2738,5445,Morgan
2738,6480,Julie
2738,68,Billy
2738,6478,Alan
2739,1814,Sanchez
2739,6481,Inga Bergerman
2739,2071,Sheriff Mackenna
2739,2633,John Colorado
2739,4697,Sergeant Tibbs
2740,6482,Sinbad
2740,2821,Farah
2740,6483,Dione
2740,6484,Zenobia
2740,6485,Melanthius
2741,3536,Siggy Marvin
2741,871,Anna Marvin
2741,1861,Bob Wiley
2741,257,Dr. Leo Marvin
2741,5099,Fay Marvin
2742,1065,Ray Dolezal
2742,703,Lane Bodine
2742,3113,Gorman Lennox
2742,575,Greg Meeker
2742,1490,Bert Gibson
2743,6486,Harry Breaker Morant
2743,1037,Major J.F. Thomas
2743,6487,Cpt. Alfred Taylor
2743,6420,Lt. Peter Handcock
2743,6488,Lt. Col. Denny
2744,4852,Doctor Bernardo
2744,854,Sam
2744,2444,Gina
2744,222,Victor
2744,2433,Doctor Ross
2745,22,Renata
2745,3925,Eve
2745,6489,Flyn
2745,1485,Joey
2745,4681,Frederick
2746,6491,Drill Sergeant
2746,6490,Old Nehamkin
2746,6492,Priest
2746,222,Boris
2746,22,Sonja
2747,6493,Alicia
2747,6494,Roberto
2747,6495,Ana
2747,6496,Enrique
2747,6497,Jose
2748,6498,Gun
2748,5562,Gorô
2748,6499,Tampopo
2748,3144,Gangster in the White Suit
2748,6328,Pisuken
2749,648,Grandpa Burnett Stone
2749,3008,Billy Twofeathers
2749,6501,Young Burnett
2749,325,Mr. Conductor
2749,6500,Patch
2750,380,Sherman Klump
2750,1430,Denise
2750,1300,Dean Richmond
2750,6502,Jason
2750,6503,Denises Father
2751,6504,Adèle
2751,965,Gabor
2751,6505,Contortionist
2751,6506,Takis
2751,6507,Irene
2752,6138,Eddie
2752,1116,Dan
2752,6510,Molly
2752,6508,Debbie
2752,6509,Nadia
2753,584,Will Keane
2753,199,Charlotte Fielding
2753,914,John
2753,6162,Dolly
2753,4134,Lisa Tyler
2754,5163,Violet Sanford
2754,6511,Kevin ODonnell
2754,482,Bill
2754,4277,Lil
2754,6512,Cammie
2755,6513,Carter Abbey
2755,3131,Sarah Kennedy
2755,61,Sebastian Caine
2755,117,Linda McKay
2755,313,Matthew Kensington
2756,415,Frank Corvin
2756,540,Hawk Hawkins
2756,779,Jerry ONeill
2756,1163,Tank Sullivan
2756,147,Bob Gerson
2757,2383,Grace
2757,5730,Matthew
2757,6514,Dr. Bamford
2757,3149,Jacques
2757,6515,China
2758,6519,Sdenka 
2758,2931,Gorca 
2758,6518,Vladimir D\Urfe 
2758,6516,Rosy 
2758,6517,Mary 
2759,6520,Dr. Bill Cortner
2759,6521,Jan Compton
2759,6522,Kurt
2759,6523,Doris Powell
2759,6524,Blonde Stripper
2760,415,Bronco Billy
2760,6047,Antoinette Lily
2760,2381,John Arlington
2760,1623,Doc Lynch
2760,4487,Lefty LeBow
2761,6525,Cheyenne
2761,1258,Cliff Forrester
2761,1148,Nick Eliot
2761,165,Darian Forrester
2761,317,Amy Maddik
2762,415,Kelly
2762,4697,Big Joe
2762,3,Crapgame
2762,6051,General Colt
2762,779,Oddball
2763,6526,Liz
2763,3240,The Tall Man
2763,6527,Alchemy
2763,619,Mike
2763,5273,Reggie
2764,5273,Reggie
2764,5271,Mike
2764,5272,Jody
2764,6528,Rocky
2764,6529,Tim
2765,6531,Demon Trooper
2765,5271,Mike
2765,5273,Reggie
2765,5272,Jody
2765,6530,Jennifer
2766,6535,Steve
2766,6534,Kim
2766,6533,Joel
2766,6532,Chris
2766,113,Ed Harley
2767,208,Gene
2767,184,Billy
2767,783,Corinne Landreaux
2767,6536,Major Donald Lemond
2767,706,Rob Diehl
2768,6540,Paul
2768,6539,Judy
2768,6541,Mel
2768,6537,Angela
2768,6538,Ricky
2769,2050,Ouiser Boudreaux
2769,260,Clairee Belcher
2769,253,MLynn Eatenton
2769,375,Shelby Eatenton Latcherie
2769,6542,Truvy Jones
2770,1850,Juliete Hardy
2770,6227,Eric Carradine
2770,978,Michel Tardieu
2770,6543,Madame Morin
2770,6544,M. Vigier-Lefranc
2771,6545,Rose Capuletti
2771,6062,Mrs. Monahan
2771,6546,Louie the Bartender
2771,4499,Monty Capuletti
2771,75,Nicky Cerone
2772,257,Dr. Jake Rainer
2772,1562,Karen Rainer
2772,1271,Dr. Rene Harlinger
2772,752,Sheriff Mitch Rivers
2772,6547,Tim Warden
2773,2314,Helen
2773,6548,Professor Warren
2773,4193,Mrs. Warren
2773,6549,Dr. Parry
2773,2131,Blanche
2774,6553,Gossipy Woman
2774,6552,Priest
2774,6551,Ed
2774,4136,Dex
2774,6550,Beth
2775,6554,Felice Schragenheim 
2775,6555,Lilly Wust 
2775,6556,Ilse
2775,6557,Klärchen
2775,6558,Lotte
2776,976,Maggie OConnor
2776,921,John Travis
2776,155,Eric Stark
2776,6559,Cody
2776,6560,Jenna
2777,4620,Lewis
2777,5049,Lyle
2777,1114,Cecil B. Demented
2777,124,Honey Whitlock
2777,4288,Cherish
2778,334,Vic Kelly
2778,3561,Michael Lawlor
2778,5738,Aunt Dee
2778,6561,Rest Home Sister
2778,6562,Rest Home Priest
2779,600,Shane Falco
2779,97,Jimmy McGinty
2779,6563,Annabelle Farrell
2779,5544,Clifford Franklin
2779,6564,Jamal
2780,4342,Henry West
2780,6565,Edward Baines
2780,995,Carl Stargher
2780,2413,Peter Novak
2780,94,Catherine Deane
2781,6566,Prof. Yuji Shinoda
2781,6567,Mitsuo Katagiri
2781,6568,Yuki Ichinose
2781,6569,Io Shinoda
2781,6570,Prof. Shiro Miyasaka
2782,6571,
2782,6572,
2782,6573,
2782,6574,
2783,1166,Ed Hocken
2783,4689,Vincent Ludwig
2783,1165,Jane Spencer
2783,56,Frank Drebin
2783,1167,Nordberg
2784,56,Lt. Frank Drebin
2784,1165,Jane Spencer
2784,1166,Ed Hocken
2784,1167,Nordberg
2784,6575,Quentin Hapsburg
2785,2208,Mrs. Webb
2785,6576,Mrs. Gibbs
2785,2089,Dr. Gibbs
2785,1586,George Gibbs
2785,4069,Emily Webb
2786,4005,Shane
2786,2201,Marian Starrett
2786,6577,Joe Starrett
2786,5996,Joey Starrett
2786,998,Jack Wilson
2787,2138,Catherine Holly
2787,897,Mrs. Venable
2787,3643,Dr. Cukrowicz
2787,6578,Dr. Hockstader
2787,3639,Mrs. Holly
2788,6055,Jed
2788,6580,Shouter - Sunrise Kid
2788,6579,Clay Boone
2788,1714,Cat Ballou
2788,5324,Kid Shelleen
2789,3971,Duc de Richleau
2789,6581,Mocata
2789,6582,Tanith Carlisle
2789,6583,Rex Van Ryn
2789,6584,Simon Aron
2790,664,Alura
2790,2092,Zaltar
2790,3665,Bianca
2790,1376,Supergirl
2790,363,Selena
2791,92,Neil Shaw
2791,1122,Eleanor Hooks
2791,72,Frank Capella
2791,6585,Julia Fang
2791,192,David Chan
2792,7,Torrance Shipman
2792,6586,Missy Pantone
2792,593,Cliff Pantone
2792,6587,Isis
2792,6588,Courtney
2793,6590,Dolores Williams
2793,2712,Harold Williams
2793,6591,Mai
2793,6589,Dwayne Williams
2793,6099,Nina
2794,49,Kate Welles
2794,1463,Adam Levy
2794,384,Eric
2794,6592,Monique Steinbacher
2794,6593,Mary
2795,995,Abbie Hoffman
2795,1171,Anita Hoffman
2795,724,Johanna Lawrenson
2795,553,Gerry Lefcourt
2795,4136,Stew Albert
2796,6597,Jin Ke
2796,6596,Kate MacLeod
2796,6595,Jacob Kell
2796,189,Connor MacLeod
2796,6594,Duncan MacLeod
2797,6598,Denzel
2797,6599,David Gage Williams
2797,4704,Mr. B
2797,6600,Cliff
2797,3077,Kia
2798,4927,Paula
2798,6601,Hein
